X,y
-0.03113362077772136,0.9391750965035711
-0.15029157045545752,0.8917526317338725
0.022584868641953346,0.7600700925993233
-0.006923165329826175,0.7438569354136855
0.2779930471056895,0.6224174269147025
-0.12916870625429996,1.0766103423975517
-0.08357632488074548,0.7543982259593961
-0.17970257069195486,0.9882843193681302
0.070634859345308,0.9024606183739824
0.027184130016868535,0.5066882167500386
0.07189053879141818,0.9516054378444253
0.036312384122928386,1.0559086874294934
0.1520393344709154,0.9765300546591109
0.05863054976434219,0.93047547965984
0.10736326488490396,0.7441059044496516
0.041583847509378116,0.8302907631268692
0.3212269583958669,1.0380717841514908
0.08086015112474497,0.7382917613576827
0.22204393098721928,0.7559170055478496
0.21072005548966646,0.7568066768320372
0.22437741856643065,0.8134612780417321
0.13302365244192976,0.6155454264786705
0.06375463899127307,0.7956529783806398
0.19762861401993853,1.02099600476734
0.11288033490419278,0.6495751234513933
0.1543280437880029,0.6870711634370978
-0.14837604897457263,0.7963738416821549
0.035675700830175135,0.9439321696394586
0.2192074807420788,0.9513367738064681
0.17070857429520991,0.7199627223013182
0.04194655968067964,0.67558729842299
0.15351971585195825,0.8058831201798597
0.16994251863812437,0.8827239518213472
0.2744528662440747,0.6100336186541644
0.2858699436564274,0.8376985346796681
0.24313268315424205,0.8030631871898348
-0.1913546666946017,0.9689962728013618
0.22579169793840936,0.9670851184058291
0.16985084196375147,0.7629327827519049
0.043581797668165397,0.7308728118000548
0.38285389733955033,0.6975042915509186
-0.03359118706333461,0.9170898576343369
0.11838158865062347,0.8205671827387544
-0.0892563577501701,0.7882301871198276
0.06588472232171613,1.0801856036912707
0.2798238045518796,0.6874160522087758
0.06306870588807764,0.993762832733778
-0.09452464159755075,1.0953997780528102
-0.050752113687648814,0.7878506698373572
0.028856489931961132,0.6225985118630633
-0.04062417446402364,0.8350624583037579
0.1859810512930598,0.8587079139817098
0.1747088619461925,0.6571238585978618
0.022770577801858594,0.9656790053732897
0.22566319675980884,0.7912329009084555
0.18802422355739873,0.6134751332761295
0.20146482305738594,0.8269707209561575
0.11319709717428339,0.6229066330722883
0.19840086479863422,0.7283795876467638
-0.02037616397482546,1.1305055531650674
-0.06267009846507232,0.9646106552022742
0.21756327001254905,0.5676986687734509
-0.08766756166748363,0.9978680848219699
0.029579011688795703,0.7329441664819214
-0.007956662117601043,0.6541679250256478
0.45425884259541005,0.6024185903697212
0.06565517501979776,0.9666507148476913
-0.0471018210075998,0.9880726849311103
0.015359196231259503,0.7606228673963545
0.13296931983197602,1.0285002125688367
0.05050638719249204,0.9528544784476488
0.27042099636967165,0.7429966127286199
0.08316204699323954,0.7800268337741524
0.01168727524516594,0.6461299398465221
0.07594322346108653,0.7474190715240963
0.15014940952738634,0.7109114842332105
0.1546440041858948,0.6975388403475371
-0.24451495550393645,0.948995881911437
0.2831142510158715,0.878397994283767
0.09184260783070979,0.962033364781258
0.08514570891045095,1.0152776212183456
0.24213129250011856,0.8776937881896735
-0.10559596372073435,1.0296788756413988
0.020888247609063215,0.8289018758294858
0.07506927980769576,0.8230316549448239
-0.12339472011570302,0.9941071051573822
0.11436719356948596,0.817209992621575
0.13401284094642968,0.5933713237498276
0.19274373003682221,0.7455683403745165
0.16916310128619044,0.729984799903932
0.23731199834375086,0.7550322256440416
-0.013473426327138202,0.9766665951233338
-0.2849386357046526,0.8746076816436766
0.05992506733120898,0.7220950097869178
0.07604624678377905,1.023721512713931
-0.03662026927499973,0.7092731189528466
0.20247685879243613,0.9179124636483802
0.06294402518931509,0.6189964392328223
0.3649458035528812,0.5338276327800824
-0.057289644492713676,1.024952673114685
